UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Failure_Probability,Risk Score,Decision,Expected Cost,Savings
5268,M20127,M,303.5,312.9,1438,42.8,106,0,0,0,0,0,0,0,0.00683289906282028,0.683289906282028,NO ACTION,34.1644953141014,0
5269,L52448,L,303.4,312.9,1389,54.1,109,0,0,0,0,0,0,0,0.07728438946399284,7.728438946399284,NO ACTION,386.4219473199642,0
5270,L52449,L,303.5,312.9,1504,44.8,111,0,0,0,0,0,0,0,0.026285579907785336,2.6285579907785337,NO ACTION,131.42789953892668,0
5271,L52450,L,303.5,312.9,1275,64.4,113,0,0,0,0,0,0,0,0.3060091443933872,30.600914439338723,NO ACTION,1530.045721966936,0
5272,L52451,L,303.6,313.0,1534,39.7,115,0,0,0,0,0,0,0,0.009706901359729502,0.9706901359729502,NO ACTION,48.534506798647506,0
5273,M20132,M,303.6,313.0,1396,38.2,117,0,0,0,0,0,0,0,0.0013810423746906872,0.13810423746906872,NO ACTION,6.905211873453436,0
5274,L52453,L,303.6,313.1,1395,44.1,120,0,0,0,0,0,0,0,0.0065148689373306515,0.6514868937330651,NO ACTION,32.574344686653255,0
5275,L52454,L,303.6,313.0,1617,30.9,122,0,0,0,0,0,0,0,0.002470052977703033,0.2470052977703033,NO ACTION,12.350264888515165,0
5276,L52455,L,303.7,313.1,1423,41.2,124,0,0,0,0,0,0,0,0.004637570466670053,0.4637570466670053,NO ACTION,23.187852333350264,0
5277,L52456,L,303.5,313.0,1606,34.0,126,0,0,0,0,0,0,0,0.004941665079740151,0.49416650797401507,NO ACTION,24.708325398700755,0
5278,L52457,L,303.5,312.9,1501,44.0,128,0,0,0,0,0,0,0,0.025540264338354258,2.5540264338354257,NO ACTION,127.70132169177128,0
5279,M20138,M,303.5,312.9,1618,30.4,130,0,0,0,0,0,0,0,0.0024413263157893397,0.24413263157893397,NO ACTION,12.206631578946698,0
5280,L52459,L,303.6,313.0,1522,35.8,133,0,0,0,0,0,0,0,0.003704012430617783,0.3704012430617783,NO ACTION,18.520062153088915,0
5281,L52460,L,303.6,312.9,1480,41.4,135,0,0,0,0,0,0,0,0.011889422328500482,1.1889422328500483,NO ACTION,59.44711164250241,0
5282,M20141,M,303.7,313.0,1469,39.9,137,0,0,0,0,0,0,0,0.0071088347699308045,0.7108834769930804,NO ACTION,35.54417384965402,0
5283,H34696,H,303.8,313.2,1381,52.4,140,0,0,0,0,0,0,0,0.07093187834403368,7.093187834403368,NO ACTION,354.6593917201684,0
5284,L52463,L,303.8,313.2,1525,41.9,145,0,0,0,0,0,0,0,0.023073499776810273,2.307349977681027,NO ACTION,115.36749888405137,0
5285,M20144,M,303.8,313.2,1732,29.6,147,0,0,0,0,0,0,0,0.008712904267420336,0.8712904267420336,NO ACTION,43.56452133710168,0
5286,L52465,L,303.8,313.1,1523,39.8,150,0,0,0,0,0,0,0,0.014945756996074607,1.4945756996074608,NO ACTION,74.72878498037304,0
5287,L52466,L,303.8,313.1,1422,42.4,152,0,0,0,0,0,0,0,0.009952212143416425,0.9952212143416425,NO ACTION,49.761060717082124,0
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,0,0.07785552155842358,7.785552155842359,NO ACTION,389.2776077921179,0
5289,L52468,L,303.8,313.2,1531,39.4,159,0,0,0,0,0,0,0,0.015088365367514133,1.5088365367514134,NO ACTION,75.44182683757066,0
5290,M20149,M,303.9,313.3,1507,34.3,161,0,0,0,0,0,0,0,0.0029187808797342995,0.29187808797342996,NO ACTION,14.593904398671498,0
5291,L52470,L,303.9,313.3,1526,40.7,164,0,0,0,0,0,0,0,0.021423809569616127,2.142380956961613,NO ACTION,107.11904784808064,0
5292,L52471,L,303.8,313.3,1406,52.1,166,0,0,0,0,0,0,0,0.10741470825010432,10.741470825010433,NO ACTION,537.0735412505217,0
5293,M20152,M,303.9,313.3,1567,35.0,168,0,0,0,0,0,0,0,0.007650442229350531,0.7650442229350531,NO ACTION,38.25221114675266,0
5294,M20153,M,303.9,313.4,1464,49.1,171,0,0,0,0,0,0,0,0.09779693561913537,9.779693561913536,NO ACTION,488.9846780956768,0
5295,L52474,L,303.9,313.4,1442,48.5,174,0,0,0,0,0,0,0,0.06927977534507092,6.927977534507092,NO ACTION,346.39887672535457,0
5296,L52475,L,303.8,313.2,1336,47.8,176,0,0,0,0,0,0,0,0.020375551924797525,2.0375551924797524,NO ACTION,101.87775962398763,0
5297,H34710,H,303.8,313.2,1379,50.2,178,0,0,0,0,0,0,0,0.06310363247443496,6.310363247443496,NO ACTION,315.5181623721748,0
5298,L52477,L,303.7,313.1,1406,48.6,183,0,0,0,0,0,0,0,0.05983434437660837,5.983434437660836,NO ACTION,299.1717218830418,0
5299,M20158,M,303.7,313.1,2130,18.1,185,0,0,0,0,0,0,0,0.0550690702574468,5.50690702574468,NO ACTION,275.345351287234,0
5300,L52479,L,303.7,313.1,1355,49.1,188,0,0,0,0,0,0,0,0.04177572333927661,4.177572333927661,NO ACTION,208.87861669638303,0
5301,M20160,M,303.8,313.2,1710,26.5,190,0,0,0,0,0,0,0,0.005124792602850169,0.5124792602850169,NO ACTION,25.623963014250844,0
5302,L52481,L,303.8,313.1,1309,55.8,193,0,0,0,0,0,0,0,0.15827810813037493,15.827810813037493,NO ACTION,791.3905406518746,0
5303,L52482,L,303.9,313.1,1491,37.2,195,0,0,0,0,0,0,0,0.010039626580124911,1.0039626580124912,NO ACTION,50.19813290062456,0
5304,L52483,L,303.9,313.2,1481,44.1,197,0,0,0,0,0,0,0,0.053345387242440985,5.334538724244099,NO ACTION,266.7269362122049,0
5305,L52484,L,303.9,313.1,1425,49.3,199,0,0,0,0,0,0,0,0.12228053302502204,12.228053302502204,NO ACTION,611.4026651251102,0
5306,H34719,H,303.9,313.2,1680,29.1,201,0,0,0,0,0,0,0,0.0092831929126283,0.92831929126283,NO ACTION,46.4159645631415,0
5307,H34720,H,304.0,313.2,1612,31.7,206,0,0,0,0,0,0,0,0.010108342477758075,1.0108342477758074,NO ACTION,50.54171238879038,0
5308,L52487,L,304.0,313.3,1530,34.8,211,0,0,0,0,0,0,0,0.009075389584515866,0.9075389584515866,NO ACTION,45.376947922579326,0
5309,L52488,L,304.0,313.2,1481,42.6,213,0,0,0,0,0,0,0,0.04766157588291437,4.7661575882914375,NO ACTION,238.30787941457186,0
5310,M20169,M,303.9,313.2,1422,48.0,215,1,1,0,0,0,0,1,0.09609455240427277,9.609455240427277,NO ACTION,480.47276202136385,0
5311,L52490,L,303.8,313.0,1427,43.0,0,0,0,0,0,0,0,0,0.0018474390741295072,0.18474390741295071,NO ACTION,9.237195370647536,0
5312,H34725,H,303.7,312.9,1460,49.8,2,0,0,0,0,0,0,0,0.017717785517094752,1.7717785517094753,NO ACTION,88.58892758547375,0
5313,L52492,L,303.6,312.9,1873,23.5,7,0,0,0,0,0,0,0,0.0014441300319575803,0.14441300319575803,NO ACTION,7.220650159787901,0
5314,M20173,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,0,0,0.0005906926450017908,0.059069264500179075,NO ACTION,2.953463225008954,0
5315,L52494,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0,0,0.0017605808292786072,0.17605808292786074,NO ACTION,8.802904146393036,0
5316,L52495,L,303.6,312.8,1710,27.2,14,0,0,0,0,0,0,0,0.0007467160569391137,0.07467160569391137,NO ACTION,3.7335802846955684,0
5317,M20176,M,303.6,312.8,1689,33.1,16,0,0,0,0,0,0,0,0.003038419336843095,0.3038419336843095,NO ACTION,15.192096684215477,0
5318,L52497,L,303.6,312.7,1637,32.9,19,0,0,0,0,0,0,0,0.001812918519108573,0.18129185191085728,NO ACTION,9.064592595542864,0
5319,L52498,L,303.5,312.6,1496,39.0,21,0,0,0,0,0,0,0,0.0020054880566696136,0.20054880566696137,NO ACTION,10.027440283348067,0
5320,M20179,M,303.5,312.7,1402,47.0,23,0,0,0,0,0,0,0,0.005762040275696394,0.5762040275696394,NO ACTION,28.81020137848197,0
5321,L52500,L,303.4,312.7,1363,45.5,26,0,0,0,0,0,0,0,0.0023542179360607064,0.23542179360607063,NO ACTION,11.771089680303533,0
5322,M20181,M,303.4,312.7,1576,49.9,28,0,0,0,0,0,0,0,0.08413648212197816,8.413648212197817,NO ACTION,420.68241060989084,0
5323,M20182,M,303.4,312.7,1357,55.3,31,0,0,0,0,0,0,0,0.033474654909690996,3.3474654909690997,NO ACTION,167.373274548455,0
5324,M20183,M,303.4,312.7,1399,48.4,34,0,0,0,0,0,0,0,0.00868310848534632,0.868310848534632,NO ACTION,43.415542426731605,0
5325,M20184,M,303.4,312.8,1526,30.8,37,0,0,0,0,0,0,0,0.0002830670262465027,0.028306702624650272,NO ACTION,1.4153351312325135,0
5326,L52505,L,303.5,312.7,1694,27.3,40,0,0,0,0,0,0,0,0.0009086484685743722,0.09086484685743722,NO ACTION,4.543242342871861,0
5327,M20186,M,303.5,312.7,1420,49.1,42,0,0,0,0,0,0,0,0.01600381967834967,1.6003819678349671,NO ACTION,80.01909839174836,0
5328,M20187,M,303.5,312.7,2116,16.7,45,0,0,0,0,0,0,0,0.006469648758472889,0.6469648758472889,NO ACTION,32.34824379236445,0
5329,M20188,M,303.7,312.9,1406,41.9,48,0,0,0,0,0,0,0,0.0020419315636382583,0.20419315636382585,NO ACTION,10.209657818191292,0
5330,L52509,L,303.7,313.0,1456,45.5,51,0,0,0,0,0,0,0,0.009147878623471028,0.9147878623471029,NO ACTION,45.73939311735514,0
5331,L52510,L,303.6,312.9,1588,31.9,53,0,0,0,0,0,0,0,0.0010305630375839498,0.10305630375839497,NO ACTION,5.1528151879197495,0
5332,L52511,L,303.7,312.8,1448,44.5,55,0,0,0,0,0,0,0,0.00802698190638204,0.8026981906382039,NO ACTION,40.134909531910196,0
5333,H34746,H,303.6,312.7,1403,46.2,57,0,0,0,0,0,0,0,0.007934769386590955,0.7934769386590955,NO ACTION,39.673846932954774,0
5334,M20193,M,303.5,312.6,1405,51.6,62,0,0,0,0,0,0,0,0.03733813689356057,3.7338136893560567,NO ACTION,186.69068446780284,0
5335,M20194,M,303.4,312.6,2706,9.8,65,1,0,0,1,0,0,1,0.5177550702099247,51.77550702099247,SCHEDULE MAINTENANCE,2588.7753510496236,0
5336,M20195,M,303.3,312.4,1505,38.9,68,0,0,0,0,0,0,0,0.004078954932695359,0.40789549326953595,NO ACTION,20.394774663476795,0
5337,L52516,L,303.2,312.4,1663,33.7,71,0,0,0,0,0,0,0,0.005676836002748459,0.5676836002748459,NO ACTION,28.384180013742295,0
5338,M20197,M,303.3,312.6,1482,44.4,73,0,0,0,0,0,0,0,0.012541586613158521,1.2541586613158522,NO ACTION,62.7079330657926,0
5339,M20198,M,303.3,312.5,1674,32.7,76,0,0,0,0,0,0,0,0.0051825239419784706,0.5182523941978471,NO ACTION,25.912619709892354,0
5340,M20199,M,303.4,312.7,1594,32.8,79,0,0,0,0,0,0,0,0.0020226389938149698,0.20226389938149697,NO ACTION,10.113194969074849,0
5341,L52520,L,303.5,312.7,1393,49.3,82,0,0,0,0,0,0,0,0.020953203428636727,2.0953203428636726,NO ACTION,104.76601714318363,0
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,0,0.1192392369091711,11.92392369091711,NO ACTION,596.1961845458555,0
5343,M20202,M,303.5,312.8,1375,45.7,89,0,0,0,0,0,0,0,0.006461734172589801,0.6461734172589801,NO ACTION,32.30867086294901,0
5344,L52523,L,303.5,312.8,1607,38.4,92,0,0,0,0,0,0,0,0.01269395240822897,1.269395240822897,NO ACTION,63.46976204114485,0
5345,L52524,L,303.4,312.8,1360,50.8,94,0,0,0,0,0,0,0,0.021391820481616596,2.1391820481616595,NO ACTION,106.95910240808298,0
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,0,0,0.006875102523206125,0.6875102523206125,NO ACTION,34.375512616030626,0
5347,L52526,L,303.4,312.7,1534,35.5,98,0,0,0,0,0,0,0,0.0027483000823052867,0.27483000823052867,NO ACTION,13.741500411526433,0
5348,L52527,L,303.3,312.7,1262,63.8,100,0,0,0,0,0,0,0,0.21654025722666306,21.654025722666308,NO ACTION,1082.7012861333153,0
5349,L52528,L,303.3,312.6,1623,34.6,102,0,0,0,0,0,0,0,0.006274075999590705,0.6274075999590705,NO ACTION,31.370379997953524,0
5350,M20209,M,303.3,312.7,1642,33.6,104,0,0,0,0,0,0,0,0.00555817512188203,0.555817512188203,NO ACTION,27.79087560941015,0
5351,M20210,M,303.4,312.8,1622,35.1,107,0,0,0,0,0,0,0,0.006879001247000556,0.6879001247000557,NO ACTION,34.39500623500278,0
5352,M20211,M,303.5,312.9,1530,34.5,110,0,0,0,0,0,0,0,0.0021187553097649268,0.21187553097649267,NO ACTION,10.593776548824634,0
5353,M20212,M,303.4,312.8,1590,36.3,113,0,0,0,0,0,0,0,0.007182992164956508,0.7182992164956508,NO ACTION,35.91496082478254,0
5354,L52533,L,303.4,312.7,1589,34.0,116,0,0,0,0,0,0,0,0.0043155013395588145,0.43155013395588143,NO ACTION,21.57750669779407,0
5355,L52534,L,303.4,312.6,1462,37.5,118,0,0,0,0,0,0,0,0.002982834610208718,0.2982834610208718,NO ACTION,14.914173051043589,0
5356,H34769,H,303.3,312.5,1328,49.8,120,0,0,0,0,0,0,0,0.019266914696076887,1.9266914696076887,NO ACTION,96.33457348038444,0
5357,H34770,H,303.3,312.6,1692,29.0,125,0,0,0,0,0,0,0,0.004023450725608038,0.40234507256080376,NO ACTION,20.11725362804019,0
5358,L52537,L,303.3,312.5,1968,20.6,130,0,0,0,0,0,0,0,0.010842264214933253,1.0842264214933253,NO ACTION,54.211321074666266,0
5359,H34772,H,303.3,312.6,1827,24.2,132,0,0,0,0,0,0,0,0.005501505445617991,0.5501505445617991,NO ACTION,27.507527228089952,0
5360,M20219,M,303.3,312.6,1397,47.1,137,0,0,0,0,0,0,0,0.022968084050262603,2.2968084050262605,NO ACTION,114.84042025131302,0
5361,L52540,L,303.3,312.6,1463,44.0,140,0,0,0,0,0,0,0,0.02168998176023005,2.168998176023005,NO ACTION,108.44990880115024,0
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,0,0.004193167233035314,0.4193167233035314,NO ACTION,20.965836165176572,0
5363,L52542,L,303.2,312.6,1281,57.0,144,0,0,0,0,0,0,0,0.08736385370564467,8.736385370564467,NO ACTION,436.81926852822335,0
5364,L52543,L,303.2,312.5,1518,39.9,146,0,0,0,0,0,0,0,0.01449749886723796,1.449749886723796,NO ACTION,72.4874943361898,0
5365,L52544,L,303.2,312.6,1601,35.3,148,0,0,0,0,0,0,0,0.009960152955952673,0.9960152955952672,NO ACTION,49.80076477976336,0
5366,L52545,L,303.1,312.6,1548,36.4,150,0,0,0,0,0,0,0,0.0069841463188197,0.69841463188197,NO ACTION,34.9207315940985,0
5367,H34780,H,303.1,312.6,1404,40.6,152,0,0,0,0,0,0,0,0.004407567898550985,0.4407567898550985,NO ACTION,22.037839492754923,0
5368,M20227,M,303.1,312.5,1766,26.7,157,0,0,0,0,0,0,0,0.00703065220225699,0.703065220225699,NO ACTION,35.15326101128495,0
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,0,0.005858007108444254,0.5858007108444254,NO ACTION,29.29003554222127,0
5370,H34783,H,303.0,312.5,1507,37.9,163,0,0,0,0,0,0,0,0.007899860923677567,0.7899860923677566,NO ACTION,39.49930461838783,0
5371,H34784,H,303.0,312.4,1627,37.1,168,0,0,0,0,0,0,0,0.028524540158274155,2.8524540158274156,NO ACTION,142.6227007913708,0
5372,L52551,L,302.9,312.3,1435,47.7,173,0,0,0,0,0,0,0,0.06098948186737934,6.098948186737934,NO ACTION,304.9474093368967,0
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,0,0.10802470556997418,10.802470556997418,NO ACTION,540.1235278498709,0
5374,M20233,M,302.9,312.3,1809,25.0,180,0,0,0,0,0,0,0,0.009890645900830447,0.9890645900830447,NO ACTION,49.45322950415223,0
5375,L52554,L,302.9,312.3,1515,40.8,183,0,0,0,0,0,0,0,0.027031212221910537,2.703121222191054,NO ACTION,135.1560611095527,0
5376,L52555,L,302.9,312.3,1530,34.9,185,0,0,0,0,0,0,0,0.006661544252474567,0.6661544252474566,NO ACTION,33.30772126237283,0
5377,H34790,H,302.8,312.3,1336,57.5,187,0,0,0,0,0,0,0,0.25515551612278703,25.515551612278703,NO ACTION,1275.7775806139352,0
5378,L52557,L,302.9,312.4,2030,19.1,192,0,0,0,0,0,0,0,0.025635339047721712,2.563533904772171,NO ACTION,128.17669523860857,0
5379,L52558,L,302.9,312.4,1550,36.9,194,0,0,0,0,0,0,0,0.01477677574625962,1.477677574625962,NO ACTION,73.8838787312981,0
5380,L52559,L,302.9,312.4,1446,41.7,196,0,0,0,0,0,0,0,0.01725741041328345,1.725741041328345,NO ACTION,86.28705206641725,0
5381,L52560,L,302.8,312.3,1494,37.5,198,0,0,0,0,0,0,0,0.009831490453376814,0.9831490453376813,NO ACTION,49.157452266884064,0
5382,L52561,L,302.8,312.4,1651,27.0,200,0,0,0,0,0,0,0,0.0031181460416524667,0.31181460416524664,NO ACTION,15.590730208262332,0
5383,L52562,L,302.9,312.4,1698,33.8,202,0,0,0,0,0,0,0,0.03705317067555551,3.705317067555551,NO ACTION,185.26585337777755,0
5384,L52563,L,302.8,312.3,1504,40.3,204,0,0,0,0,0,0,0,0.025309071672871046,2.5309071672871046,NO ACTION,126.54535836435522,0
5385,M20244,M,302.9,312.4,1421,46.0,206,0,0,0,0,0,0,0,0.04673083220534706,4.673083220534706,NO ACTION,233.6541610267353,0
5386,H34799,H,302.9,312.3,1754,26.9,209,0,0,0,0,0,0,0,0.01300219637665962,1.300219637665962,NO ACTION,65.0109818832981,0
5387,L52566,L,302.9,312.2,1469,42.0,214,0,0,0,0,0,0,0,0.03628897174531473,3.628897174531473,NO ACTION,181.44485872657364,0
5388,L52567,L,302.8,312.2,1433,50.0,216,0,0,0,0,0,0,0,0.1750378677683375,17.50378677683375,NO ACTION,875.1893388416875,0
5389,M20248,M,302.8,312.3,1432,49.0,218,0,0,0,0,0,0,0,0.13008450787630987,13.008450787630988,NO ACTION,650.4225393815493,0
5390,L52569,L,302.8,312.3,1366,49.1,221,0,0,0,0,0,0,0,0.07006975679094438,7.006975679094437,NO ACTION,350.3487839547219,0
5391,H34804,H,302.8,312.3,1483,47.2,223,0,0,0,0,0,0,0,0.14845977042884795,14.845977042884794,NO ACTION,742.2988521442397,0
5392,L52571,L,302.7,312.2,1572,34.4,228,0,0,0,0,0,0,0,0.015225188403251882,1.5225188403251881,NO ACTION,76.12594201625942,0
5393,L52572,L,302.8,312.2,1481,40.2,230,0,0,0,0,0,0,0,0.029105960849979164,2.910596084997916,NO ACTION,145.52980424989582,0
5394,L52573,L,302.8,312.3,1473,42.6,232,0,0,0,0,0,0,0,0.047239987474143416,4.723998747414342,NO ACTION,236.1999373707171,0
5395,M20254,M,302.8,312.3,1262,70.5,234,1,0,0,1,1,0,1,0.9064916360792717,90.64916360792718,IMMEDIATE ACTION,4532.458180396358,5000
5396,L52575,L,302.8,312.4,1529,36.8,237,0,0,0,0,0,0,0,0.018314538946751033,1.8314538946751033,NO ACTION,91.57269473375517,0
5397,L52576,L,302.8,312.4,1523,39.7,239,0,0,0,0,0,0,0,0.03812713535138733,3.812713535138733,NO ACTION,190.63567675693665,0
5398,M20257,M,302.8,312.3,1416,42.7,241,0,0,0,0,0,0,0,0.029090724799943967,2.9090724799943968,NO ACTION,145.45362399971984,0
5399,L52578,L,302.9,312.4,1923,23.9,244,0,0,0,0,0,0,0,0.05442267703563553,5.442267703563553,NO ACTION,272.1133851781777,0
5400,H34813,H,302.8,312.4,1411,53.8,246,1,0,0,0,1,0,1,0.36726685255136704,36.7266852551367,NO ACTION,1836.3342627568352,0
5401,L52580,L,302.7,312.4,1477,46.3,251,1,0,0,0,1,0,1,0.13409102631781433,13.409102631781433,NO ACTION,670.4551315890717,0
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0,1,0.5596025640249592,55.96025640249592,SCHEDULE MAINTENANCE,2798.0128201247962,0
5403,L52582,L,302.7,312.3,1421,48.5,0,0,0,0,0,0,0,0,0.005945066315473329,0.5945066315473329,NO ACTION,29.725331577366642,0
5404,L52583,L,302.7,312.3,1858,25.4,2,0,0,0,0,0,0,0,0.001579911812972151,0.1579911812972151,NO ACTION,7.899559064860755,0
5405,H34818,H,302.8,312.5,1422,46.1,4,0,0,0,0,0,0,0,0.0029807104306960675,0.29807104306960674,NO ACTION,14.903552153480337,0
5406,L52585,L,302.7,312.4,1444,48.7,9,0,0,0,0,0,0,0,0.008376007517817485,0.8376007517817484,NO ACTION,41.88003758908742,0
5407,L52586,L,302.7,312.4,1360,47.8,11,0,0,0,0,0,0,0,0.0025935611247341825,0.2593561124734183,NO ACTION,12.967805623670912,0
5408,L52587,L,302.7,312.4,1954,24.8,13,0,0,0,0,0,0,0,0.004216753831232159,0.4216753831232159,NO ACTION,21.083769156160795,0
5409,L52588,L,302.6,312.4,1628,33.0,15,0,0,0,0,0,0,0,0.0009232835779793794,0.09232835779793794,NO ACTION,4.616417889896897,0
5410,L52589,L,302.7,312.4,1433,44.2,17,0,0,0,0,0,0,0,0.0024032864444431864,0.24032864444431865,NO ACTION,12.016432222215933,0
5411,M20270,M,302.7,312.5,1417,51.5,19,0,0,0,0,0,0,0,0.013759249241540275,1.3759249241540275,NO ACTION,68.79624620770137,0
5412,L52591,L,302.8,312.6,1462,39.4,22,0,0,0,0,0,0,0,0.000868415973341011,0.0868415973341011,NO ACTION,4.342079866705054,0
5413,L52592,L,302.9,312.6,1328,59.9,24,0,0,0,0,0,0,0,0.05505097378817363,5.5050973788173625,NO ACTION,275.2548689408681,0
5414,H34827,H,302.7,312.5,1527,36.4,26,0,0,0,0,0,0,0,0.000850577148239869,0.0850577148239869,NO ACTION,4.252885741199345,0
5415,L52594,L,302.6,312.3,1534,34.3,31,0,0,0,0,0,0,0,0.000610805964642301,0.0610805964642301,NO ACTION,3.054029823211505,0
5416,M20275,M,302.6,312.4,1410,50.3,33,0,0,0,0,0,0,0,0.011117512125843988,1.1117512125843987,NO ACTION,55.58756062921994,0
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,0,0.0009153978944426011,0.09153978944426011,NO ACTION,4.576989472213006,0
5418,L52597,L,302.6,312.4,1386,45.8,38,0,0,0,0,0,0,0,0.002650505350160022,0.26505053501600223,NO ACTION,13.252526750800111,0
5419,L52598,L,302.6,312.4,1398,41.6,40,0,0,0,0,0,0,0,0.0009873511836950514,0.09873511836950513,NO ACTION,4.9367559184752565,0
5420,L52599,L,302.6,312.3,1321,53.4,42,0,0,0,0,0,0,0,0.011624194681217486,1.1624194681217486,NO ACTION,58.12097340608743,0
5421,L52600,L,302.6,312.3,1512,34.2,44,0,0,0,0,0,0,0,0.0005489576065793335,0.05489576065793335,NO ACTION,2.7447880328966674,0
5422,M20281,M,302.6,312.3,1566,36.6,46,0,0,0,0,0,0,0,0.0020122229084068625,0.20122229084068624,NO ACTION,10.061114542034312,0
5423,M20282,M,302.7,312.4,1422,44.5,49,0,0,0,0,0,0,0,0.003506389125999524,0.3506389125999524,NO ACTION,17.531945629997622,0
5424,L52603,L,302.6,312.3,1647,31.8,52,0,0,0,0,0,0,0,0.001470149292610699,0.1470149292610699,NO ACTION,7.350746463053494,0
5425,L52604,L,302.6,312.2,1377,45.5,54,0,0,0,0,0,0,0,0.003258217003155604,0.3258217003155604,NO ACTION,16.29108501577802,0
5426,L52605,L,302.5,312.2,1775,27.9,56,0,0,0,0,0,0,0,0.002304881089098283,0.2304881089098283,NO ACTION,11.524405445491414,0
5427,L52606,L,302.6,312.3,1554,42.0,58,0,0,0,0,0,0,0,0.008981918653212217,0.8981918653212217,NO ACTION,44.90959326606109,0
5428,L52607,L,302.7,312.4,1423,51.9,60,0,0,0,0,0,0,0,0.030385375022474955,3.0385375022474954,NO ACTION,151.92687511237477,0
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0,0,0.012659240952121495,1.2659240952121495,NO ACTION,63.29620476060747,0
5430,L52609,L,302.8,312.4,1590,34.4,64,0,0,0,0,0,0,0,0.0019738429521100704,0.19738429521100703,NO ACTION,9.869214760550353,0
5431,L52610,L,302.8,312.5,1694,28.4,66,0,0,0,0,0,0,0,0.0011689494705629127,0.11689494705629128,NO ACTION,5.844747352814563,0
5432,L52611,L,302.8,312.5,1462,43.4,68,0,0,0,0,0,0,0,0.005202040230836128,0.5202040230836128,NO ACTION,26.01020115418064,0
5433,L52612,L,302.8,312.4,1392,46.2,70,0,0,0,0,0,0,0,0.0056726026688479385,0.5672602668847938,NO ACTION,28.363013344239693,0
5434,L52613,L,302.9,312.5,1550,45.5,72,0,0,0,0,0,0,0,0.028209924825407268,2.820992482540727,NO ACTION,141.04962412703634,0
5435,L52614,L,302.9,312.5,1629,30.4,74,0,0,0,0,0,0,0,0.0011632765794790353,0.11632765794790352,NO ACTION,5.816382897395176,0
5436,M20295,M,303.0,312.5,1524,42.1,76,0,0,0,0,0,0,0,0.009622032400748942,0.9622032400748942,NO ACTION,48.11016200374471,0
5437,M20296,M,302.9,312.5,1679,30.9,79,0,0,0,0,0,0,0,0.002516816539544904,0.2516816539544904,NO ACTION,12.584082697724519,0
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,0,0.006499110297896663,0.6499110297896663,NO ACTION,32.49555148948331,0
5439,L52618,L,302.9,312.5,1683,32.1,85,0,0,0,0,0,0,0,0.003957049840771539,0.3957049840771539,NO ACTION,19.785249203857695,0
5440,L52619,L,303.0,312.5,1626,30.5,87,0,0,0,0,0,0,0,0.0014880817835284013,0.14880817835284013,NO ACTION,7.4404089176420065,0
5441,H34854,H,303.0,312.5,1698,30.0,89,0,0,0,0,0,0,0,0.0030220692067080856,0.30220692067080857,NO ACTION,15.110346033540427,0
5442,M20301,M,303.0,312.6,1392,42.9,94,0,0,0,0,0,0,0,0.0031023630400262184,0.3102363040026218,NO ACTION,15.511815200131092,0
5443,L52622,L,303.1,312.7,1353,51.8,97,0,0,0,0,0,0,0,0.02310619517909367,2.310619517909367,NO ACTION,115.53097589546834,0
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0,0,0.012875979495446381,1.2875979495446381,NO ACTION,64.3798974772319,0
5445,L52624,L,303.0,312.7,2024,19.9,102,0,0,0,0,0,0,0,0.007668066289975201,0.7668066289975202,NO ACTION,38.340331449876004,0
5446,M20305,M,303.0,312.8,1648,32.1,104,0,0,0,0,0,0,0,0.0028253289509978016,0.28253289509978013,NO ACTION,14.126644754989007,0
